date,loanage,dlq,N
12/15/11,155,14,198
1/15/12,155,7,155
2/15/12,155,15,191
3/15/12,155,4,130
4/15/12,155,4,145
5/15/12,155,8,175
6/15/12,155,14,190
7/15/12,155,7,190
8/15/12,155,7,186
9/15/12,155,10,176
10/15/12,155,9,173
11/15/12,155,7,117
12/15/12,155,18,146
1/15/13,155,15,152
2/15/13,155,2,154
3/15/13,155,2,83
4/15/13,155,1,85
5/15/13,155,5,84
6/15/13,155,8,78
7/15/13,155,8,100
8/15/13,155,7,107
9/15/13,155,5,91
6/15/04,156,0,1
7/15/04,156,0,1
8/15/04,156,0,1
9/15/04,156,0,1
11/15/04,156,0,4
12/15/04,156,0,1
2/15/05,156,1,14
3/15/05,156,0,15
4/15/05,156,1,13
5/15/05,156,0,15
6/15/05,156,3,28
7/15/05,156,3,17
8/15/05,156,4,35
9/15/05,156,1,34
10/15/05,156,0,30
11/15/05,156,3,30
12/15/05,156,3,31
1/15/06,156,2,34
2/15/06,156,1,32
3/15/06,156,2,27
4/15/06,156,0,13
5/15/06,156,2,25
6/15/06,156,1,31
7/15/06,156,3,38
8/15/06,156,4,40
9/15/06,156,1,53
10/15/06,156,3,50
11/15/06,156,3,48
12/15/06,156,3,64
1/15/07,156,2,55
2/15/07,156,2,64
3/15/07,156,3,75
4/15/07,156,2,47
5/15/07,156,1,53
6/15/07,156,5,72
7/15/07,156,2,46
8/15/07,156,3,62
9/15/07,156,3,43
10/15/07,156,0,45
11/15/07,156,3,32
12/15/07,156,2,41
1/15/08,156,5,50
2/15/08,156,1,34
3/15/08,156,2,22
4/15/08,156,7,25
5/15/08,156,3,29
6/15/08,156,4,36
7/15/08,156,2,66
8/15/08,156,2,54
9/15/08,156,8,82
10/15/08,156,8,81
11/15/08,156,5,76
12/15/08,156,6,75
1/15/09,156,11,95
2/15/09,156,2,76
3/15/09,156,2,90
4/15/09,156,5,79
5/15/09,156,14,89
6/15/09,156,4,99
7/15/09,156,4,96
8/15/09,156,6,93
9/15/09,156,14,75
10/15/09,156,3,81
11/15/09,156,11,94
12/15/09,156,3,75
1/15/10,156,5,78
2/15/10,156,8,75
3/15/10,156,6,97
4/15/10,156,7,66
5/15/10,156,6,63
6/15/10,156,8,81
7/15/10,156,3,90
8/15/10,156,3,90
9/15/10,156,3,85
10/15/10,156,7,112
11/15/10,156,10,104
12/15/10,156,12,125
1/15/11,156,8,112
2/15/11,156,4,115
3/15/11,156,6,143
4/15/11,156,4,82
5/15/11,156,4,99
6/15/11,156,18,152
7/15/11,156,21,180
8/15/11,156,12,179
9/15/11,156,16,173
10/15/11,156,10,167
11/15/11,156,7,155
12/15/11,156,16,169
1/15/12,156,10,201
2/15/12,156,11,171
3/15/12,156,5,165
4/15/12,156,10,129
5/15/12,156,11,137
6/15/12,156,17,181
7/15/12,156,10,194
8/15/12,156,10,188
9/15/12,156,13,185
10/15/12,156,9,195
11/15/12,156,14,173
12/15/12,156,11,151
1/15/13,156,11,139
2/15/13,156,10,146
3/15/13,156,11,132
4/15/13,156,3,80
5/15/13,156,7,84
6/15/13,156,6,87
7/15/13,156,4,90
8/15/13,156,7,104
9/15/13,156,4,98
7/15/04,157,1,2
8/15/04,157,0,1
9/15/04,157,1,3
10/15/04,157,0,1
11/15/04,157,0,1
12/15/04,157,0,2
1/15/05,157,0,1
2/15/05,157,0,7
3/15/05,157,0,13
4/15/05,157,1,14
5/15/05,157,0,10
6/15/05,157,1,12
7/15/05,157,2,19
8/15/05,157,3,15
9/15/05,157,3,22
10/15/05,157,3,36
11/15/05,157,0,31
12/15/05,157,1,29
1/15/06,157,0,40
2/15/06,157,3,38
3/15/06,157,0,32
4/15/06,157,0,29
5/15/06,157,0,19
6/15/06,157,2,18
7/15/06,157,7,34
8/15/06,157,0,42
9/15/06,157,3,31
10/15/06,157,3,67
11/15/06,157,3,49
12/15/06,157,5,44
1/15/07,157,3,73
2/15/07,157,2,51
3/15/07,157,4,72
4/15/07,157,2,65
5/15/07,157,4,48
6/15/07,157,6,56
7/15/07,157,7,64
8/15/07,157,4,54
9/15/07,157,4,61
10/15/07,157,2,47
11/15/07,157,1,39
12/15/07,157,4,31
1/15/08,157,1,41
2/15/08,157,2,45
3/15/08,157,3,34
4/15/08,157,4,29
5/15/08,157,1,17
6/15/08,157,1,26
7/15/08,157,0,31
8/15/08,157,7,55
9/15/08,157,3,67
10/15/08,157,9,76
11/15/08,157,6,84
12/15/08,157,12,80
1/15/09,157,3,72
2/15/09,157,3,92
3/15/09,157,2,86
4/15/09,157,8,82
5/15/09,157,8,83
6/15/09,157,5,84
7/15/09,157,4,96
8/15/09,157,7,77
9/15/09,157,15,93
10/15/09,157,9,70
11/15/09,157,5,78
12/15/09,157,8,100
1/15/10,157,6,77
2/15/10,157,5,94
3/15/10,157,3,69
4/15/10,157,8,90
5/15/10,157,6,60
6/15/10,157,4,62
7/15/10,157,2,73
8/15/10,157,8,102
9/15/10,157,3,101
10/15/10,157,8,84
11/15/10,157,10,104
12/15/10,157,6,104
1/15/11,157,3,117
2/15/11,157,7,112
3/15/11,157,3,106
4/15/11,157,12,127
5/15/11,157,3,85
6/15/11,157,2,97
7/15/11,157,11,160
8/15/11,157,14,149
9/15/11,157,15,176
10/15/11,157,9,164
11/15/11,157,16,158
12/15/11,157,13,170
1/15/12,157,12,161
2/15/12,157,14,186
3/15/12,157,11,153
4/15/12,157,16,162
5/15/12,157,9,120
6/15/12,157,10,151
7/15/12,157,7,172
8/15/12,157,11,185
9/15/12,157,14,199
10/15/12,157,15,198
11/15/12,157,9,193
12/15/12,157,19,154
1/15/13,157,8,152
2/15/13,157,7,134
3/15/13,157,9,145
4/15/13,157,5,131
5/15/13,157,4,71
6/15/13,157,1,81
7/15/13,157,6,104
8/15/13,157,10,87
9/15/13,157,8,99
6/15/04,158,0,3
8/15/04,158,1,1
9/15/04,158,0,1
10/15/04,158,0,1
12/15/04,158,0,2
1/15/05,158,0,2
2/15/05,158,0,7
3/15/05,158,0,9
4/15/05,158,0,12
5/15/05,158,0,11
6/15/05,158,0,17
7/15/05,158,1,16
8/15/05,158,2,21
9/15/05,158,2,15
10/15/05,158,2,19
11/15/05,158,3,37
12/15/05,158,2,36
1/15/06,158,2,26
2/15/06,158,3,45
3/15/06,158,1,37
4/15/06,158,0,36
5/15/06,158,2,26
6/15/06,158,2,21
7/15/06,158,1,18
8/15/06,158,3,28
9/15/06,158,1,44
10/15/06,158,1,41
11/15/06,158,2,57
12/15/06,158,2,39
1/15/07,158,2,55
2/15/07,158,2,60
3/15/07,158,1,56
4/15/07,158,1,58
5/15/07,158,1,67
6/15/07,158,4,42
7/15/07,158,1,47
8/15/07,158,4,59
9/15/07,158,4,47
10/15/07,158,5,55
11/15/07,158,5,43
12/15/07,158,3,51
1/15/08,158,3,38
2/15/08,158,3,40
3/15/08,158,2,38
4/15/08,158,1,31
5/15/08,158,1,30
6/15/08,158,1,21
7/15/08,158,3,26
8/15/08,158,3,38
9/15/08,158,5,69
10/15/08,158,6,69
11/15/08,158,4,74
12/15/08,158,5,82
1/15/09,158,5,75
2/15/09,158,3,81
3/15/09,158,6,91
4/15/09,158,5,81
5/15/09,158,6,69
6/15/09,158,11,89
7/15/09,158,8,86
8/15/09,158,11,101
9/15/09,158,2,103
10/15/09,158,4,81
11/15/09,158,7,65
12/15/09,158,5,80
1/15/10,158,13,100
2/15/10,158,3,72
3/15/10,158,6,87
4/15/10,158,6,63
5/15/10,158,15,100
6/15/10,158,6,75
7/15/10,158,9,71
8/15/10,158,5,92
9/15/10,158,4,98
10/15/10,158,5,108
11/15/10,158,8,80
12/15/10,158,11,104
1/15/11,158,7,98
2/15/11,158,6,114
3/15/11,158,6,116
4/15/11,158,8,95
5/15/11,158,13,124
6/15/11,158,4,89
7/15/11,158,8,117
8/15/11,158,9,173
9/15/11,158,14,145
10/15/11,158,16,182
11/15/11,158,20,159
12/15/11,158,15,169
1/15/12,158,5,178
2/15/12,158,17,174
3/15/12,158,12,175
4/15/12,158,13,125
5/15/12,158,11,163
6/15/12,158,13,136
7/15/12,158,6,158
8/15/12,158,8,161
9/15/12,158,9,175
10/15/12,158,17,225
11/15/12,158,10,169
12/15/12,158,17,191
1/15/13,158,12,170
2/15/13,158,13,134
3/15/13,158,8,125
4/15/13,158,3,117
5/15/13,158,13,106
6/15/13,158,8,74
7/15/13,158,3,93
8/15/13,158,3,88
9/15/13,158,4,80
8/15/04,159,0,1
9/15/04,159,0,1
11/15/04,159,0,1
12/15/04,159,0,1
1/15/05,159,0,1
2/15/05,159,1,8
3/15/05,159,1,3
4/15/05,159,0,7
5/15/05,159,0,12
6/15/05,159,0,12
7/15/05,159,2,15
8/15/05,159,1,14
9/15/05,159,1,23
10/15/05,159,2,15
11/15/05,159,3,22
12/15/05,159,2,31
1/15/06,159,2,35
2/15/06,159,4,26
3/15/06,159,2,30
4/15/06,159,0,29
5/15/06,159,4,30
6/15/06,159,0,27
7/15/06,159,0,13
8/15/06,159,0,18
9/15/06,159,2,26
10/15/06,159,2,48
11/15/06,159,1,31
12/15/06,159,1,57
1/15/07,159,1,42
2/15/07,159,5,48
3/15/07,159,3,59
4/15/07,159,3,43
5/15/07,159,0,52
6/15/07,159,2,62
7/15/07,159,3,37
8/15/07,159,4,53
9/15/07,159,4,60
10/15/07,159,2,42
11/15/07,159,3,54
12/15/07,159,3,36
1/15/08,159,4,45
2/15/08,159,3,36
3/15/08,159,4,31
4/15/08,159,3,44
5/15/08,159,2,26
6/15/08,159,1,30
7/15/08,159,2,22
8/15/08,159,2,21
9/15/08,159,3,52
10/15/08,159,4,63
11/15/08,159,5,75
12/15/08,159,9,87
1/15/09,159,8,90
2/15/09,159,2,78
3/15/09,159,7,89
4/15/09,159,3,80
5/15/09,159,3,84
6/15/09,159,5,68
7/15/09,159,5,85
8/15/09,159,8,95
9/15/09,159,8,103
10/15/09,159,6,96
11/15/09,159,10,75
12/15/09,159,8,68
1/15/10,159,7,70
2/15/10,159,5,102
3/15/10,159,8,81
4/15/10,159,4,72
5/15/10,159,7,67
6/15/10,159,5,91
7/15/10,159,6,69
8/15/10,159,5,64
9/15/10,159,4,90
10/15/10,159,12,92
11/15/10,159,7,116
12/15/10,159,7,78
1/15/11,159,8,102
2/15/11,159,6,107
3/15/11,159,5,115
4/15/11,159,8,90
5/15/11,159,7,105
6/15/11,159,10,120
7/15/11,159,4,103
8/15/11,159,5,107
9/15/11,159,9,166
10/15/11,159,10,146
11/15/11,159,14,163
12/15/11,159,8,154
1/15/12,159,18,170
2/15/12,159,12,159
3/15/12,159,15,141
4/15/12,159,2,151
5/15/12,159,10,125
6/15/12,159,14,162
7/15/12,159,5,133
8/15/12,159,12,158
9/15/12,159,15,158
10/15/12,159,14,225
11/15/12,159,15,178
12/15/12,159,16,176
1/15/13,159,12,193
2/15/13,159,15,163
3/15/13,159,4,126
4/15/13,159,10,126
5/15/13,159,4,117
6/15/13,159,5,110
7/15/13,159,6,81
8/15/13,159,7,100
9/15/13,159,4,89
12/15/04,160,0,1
2/15/05,160,0,9
3/15/05,160,0,10
4/15/05,160,0,5
5/15/05,160,0,7
6/15/05,160,3,10
7/15/05,160,0,11
8/15/05,160,1,15
9/15/05,160,1,23
10/15/05,160,0,29
11/15/05,160,1,19
12/15/05,160,4,23
1/15/06,160,2,29
2/15/06,160,0,33
3/15/06,160,4,28
4/15/06,160,3,27
5/15/06,160,1,39
6/15/06,160,2,31
7/15/06,160,2,26
8/15/06,160,0,13
9/15/06,160,1,18
10/15/06,160,3,25
11/15/06,160,1,48
12/15/06,160,1,36
1/15/07,160,6,56
2/15/07,160,0,42
3/15/07,160,1,44
4/15/07,160,5,55
5/15/07,160,1,40
6/15/07,160,3,56
7/15/07,160,1,62
8/15/07,160,1,38
9/15/07,160,4,40
10/15/07,160,4,66
11/15/07,160,5,39
12/15/07,160,1,57
1/15/08,160,3,38
2/15/08,160,2,38
3/15/08,160,2,23
4/15/08,160,1,31
5/15/08,160,4,44
6/15/08,160,1,29
7/15/08,160,1,34
8/15/08,160,4,20
9/15/08,160,2,29
10/15/08,160,5,54
11/15/08,160,6,65
12/15/08,160,8,69
1/15/09,160,6,78
2/15/09,160,3,83
3/15/09,160,4,73
4/15/09,160,3,70
5/15/09,160,8,87
6/15/09,160,2,74
7/15/09,160,9,90
8/15/09,160,5,65
9/15/09,160,9,99
10/15/09,160,11,103
11/15/09,160,7,103
12/15/09,160,6,90
1/15/10,160,10,75
2/15/10,160,8,91
3/15/10,160,3,87
4/15/10,160,1,56
5/15/10,160,5,75
6/15/10,160,7,76
7/15/10,160,7,83
8/15/10,160,6,67
9/15/10,160,5,72
10/15/10,160,5,88
11/15/10,160,8,106
12/15/10,160,12,100
1/15/11,160,7,86
2/15/11,160,13,101
3/15/11,160,6,100
4/15/11,160,4,96
5/15/11,160,10,99
6/15/11,160,18,120
7/15/11,160,8,133
8/15/11,160,4,91
9/15/11,160,6,97
10/15/11,160,15,161
11/15/11,160,9,142
12/15/11,160,12,170
1/15/12,160,17,170
2/15/12,160,6,165
3/15/12,160,5,139
4/15/12,160,12,133
5/15/12,160,15,143
6/15/12,160,9,143
7/15/12,160,9,167
8/15/12,160,12,114
9/15/12,160,12,128
10/15/12,160,4,177
11/15/12,160,12,191
12/15/12,160,8,209
1/15/13,160,14,209
2/15/13,160,8,176
3/15/13,160,14,154
4/15/13,160,4,122
5/15/13,160,8,119
6/15/13,160,4,113
7/15/13,160,4,120
8/15/13,160,4,71
9/15/13,160,8,92
9/15/04,161,0,1
10/15/04,161,0,1
11/15/04,161,0,3
12/15/04,161,0,1
1/15/05,161,1,1
2/15/05,161,0,7
3/15/05,161,1,7
4/15/05,161,0,14
5/15/05,161,0,3
6/15/05,161,0,6
7/15/05,161,0,8
8/15/05,161,1,12
9/15/05,161,0,16
10/15/05,161,0,22
11/15/05,161,2,32
12/15/05,161,0,16
1/15/06,161,0,17
2/15/06,161,2,26
3/15/06,161,1,29
4/15/06,161,2,23
5/15/06,161,1,29
6/15/06,161,0,27
7/15/06,161,2,26
8/15/06,161,0,25
9/15/06,161,0,11
10/15/06,161,3,18
11/15/06,161,1,22
12/15/06,161,4,51
1/15/07,161,3,35
2/15/07,161,1,51
3/15/07,161,1,41
4/15/07,161,4,41
5/15/07,161,2,42
6/15/07,161,2,52
7/15/07,161,1,55
8/15/07,161,0,69
9/15/07,161,3,37
10/15/07,161,2,51
11/15/07,161,5,71
12/15/07,161,1,38
1/15/08,161,2,58
2/15/08,161,2,31
3/15/08,161,3,42
4/15/08,161,1,28
5/15/08,161,2,27
6/15/08,161,3,40
7/15/08,161,0,29
8/15/08,161,2,29
9/15/08,161,0,29
10/15/08,161,1,28
11/15/08,161,2,48
12/15/08,161,5,64
1/15/09,161,4,76
2/15/09,161,4,83
3/15/09,161,9,83
4/15/09,161,0,73
5/15/09,161,6,73
6/15/09,161,7,84
7/15/09,161,6,83
8/15/09,161,11,92
9/15/09,161,5,70
10/15/09,161,2,97
11/15/09,161,6,89
12/15/09,161,16,95
1/15/10,161,12,97
2/15/10,161,9,75
3/15/10,161,9,68
4/15/10,161,5,79
5/15/10,161,7,66
6/15/10,161,9,85
7/15/10,161,1,68
8/15/10,161,9,99
9/15/10,161,4,73
10/15/10,161,6,69
11/15/10,161,7,90
12/15/10,161,6,85
1/15/11,161,6,83
2/15/11,161,5,72
3/15/11,161,3,87
4/15/11,161,4,90
5/15/11,161,11,105
6/15/11,161,6,100
7/15/11,161,3,105
8/15/11,161,6,136
9/15/11,161,4,85
10/15/11,161,15,116
11/15/11,161,14,155
12/15/11,161,13,146
1/15/12,161,19,173
2/15/12,161,12,146
3/15/12,161,4,157
4/15/12,161,8,137
5/15/12,161,7,152
6/15/12,161,11,163
7/15/12,161,12,144
8/15/12,161,14,160
9/15/12,161,5,118
10/15/12,161,10,133
11/15/12,161,18,163
12/15/12,161,16,227
1/15/13,161,17,215
2/15/13,161,12,183
3/15/13,161,12,173
4/15/13,161,6,136
5/15/13,161,8,109
6/15/13,161,7,109
7/15/13,161,5,132
8/15/13,161,5,129
9/15/13,161,4,76
11/15/04,162,0,1
12/15/04,162,0,2
1/15/05,162,0,2
2/15/05,162,0,3
3/15/05,162,0,1
4/15/05,162,0,4
5/15/05,162,1,14
6/15/05,162,1,4
7/15/05,162,0,5
8/15/05,162,1,7
9/15/05,162,0,8
10/15/05,162,0,13
11/15/05,162,3,20
12/15/05,162,4,31
1/15/06,162,1,9
2/15/06,162,0,20
3/15/06,162,0,23
4/15/06,162,1,26
5/15/06,162,0,27
6/15/06,162,1,27
7/15/06,162,1,34
8/15/06,162,1,28
9/15/06,162,1,25
10/15/06,162,2,17
11/15/06,162,0,12
12/15/06,162,1,21
1/15/07,162,0,42
2/15/07,162,0,29
3/15/07,162,0,48
4/15/07,162,4,29
5/15/07,162,2,46
6/15/07,162,3,53
7/15/07,162,2,52
8/15/07,162,3,64
9/15/07,162,1,62
10/15/07,162,1,35
11/15/07,162,2,45
12/15/07,162,2,65
1/15/08,162,1,45
2/15/08,162,4,53
3/15/08,162,1,25
4/15/08,162,1,39
5/15/08,162,2,33
6/15/08,162,2,37
7/15/08,162,5,42
8/15/08,162,0,26
9/15/08,162,1,38
10/15/08,162,5,24
11/15/08,162,3,29
12/15/08,162,2,52
1/15/09,162,2,64
2/15/09,162,3,64
3/15/09,162,4,71
4/15/09,162,8,63
5/15/09,162,5,64
6/15/09,162,10,87
7/15/09,162,5,87
8/15/09,162,13,73
9/15/09,162,7,88
10/15/09,162,7,68
11/15/09,162,10,106
12/15/09,162,6,99
1/15/10,162,8,92
2/15/10,162,6,92
3/15/10,162,4,78
4/15/10,162,2,68
5/15/10,162,7,84
6/15/10,162,4,70
7/15/10,162,8,84
8/15/10,162,5,72
9/15/10,162,11,93
10/15/10,162,5,72
11/15/10,162,3,73
12/15/10,162,8,92
1/15/11,162,7,84
2/15/11,162,5,91
3/15/11,162,4,66
4/15/11,162,2,92
5/15/11,162,9,99
6/15/11,162,8,98
7/15/11,162,7,101
8/15/11,162,6,103
9/15/11,162,9,122
10/15/11,162,7,93
11/15/11,162,4,86
12/15/11,162,14,160
1/15/12,162,11,154
2/15/12,162,10,152
3/15/12,162,10,140
4/15/12,162,11,145
5/15/12,162,9,146
6/15/12,162,12,150
7/15/12,162,11,159
8/15/12,162,4,129
9/15/12,162,18,157
10/15/12,162,12,147
11/15/12,162,9,120
12/15/12,162,12,170
1/15/13,162,14,234
2/15/13,162,16,207
3/15/13,162,5,149
4/15/13,162,9,130
5/15/13,162,9,120
6/15/13,162,8,104
7/15/13,162,7,127
8/15/13,162,16,125
9/15/13,162,11,127
12/15/04,163,0,1
1/15/05,163,0,2
2/15/05,163,1,9
3/15/05,163,0,2
4/15/05,163,0,3
5/15/05,163,0,7
6/15/05,163,1,11
7/15/05,163,0,5
8/15/05,163,0,15
9/15/05,163,0,13
10/15/05,163,1,11
11/15/05,163,1,19
12/15/05,163,1,16
1/15/06,163,3,24
2/15/06,163,0,13
3/15/06,163,1,18
4/15/06,163,2,24
5/15/06,163,3,26
6/15/06,163,1,20
7/15/06,163,1,22
8/15/06,163,2,36
9/15/06,163,2,31
10/15/06,163,2,29
11/15/06,163,0,11
12/15/06,163,3,19
1/15/07,163,3,19
2/15/07,163,2,41
3/15/07,163,1,21
4/15/07,163,1,44
5/15/07,163,2,32
6/15/07,163,6,45
7/15/07,163,7,48
8/15/07,163,5,51
9/15/07,163,3,49
10/15/07,163,2,66
11/15/07,163,0,32
12/15/07,163,2,45
1/15/08,163,1,81
2/15/08,163,0,54
3/15/08,163,2,60
4/15/08,163,4,25
5/15/08,163,1,41
6/15/08,163,3,40
7/15/08,163,2,35
8/15/08,163,1,38
9/15/08,163,1,31
10/15/08,163,1,33
11/15/08,163,3,24
12/15/08,163,1,35
1/15/09,163,4,48
2/15/09,163,5,55
3/15/09,163,3,61
4/15/09,163,8,71
5/15/09,163,3,57
6/15/09,163,2,75
7/15/09,163,7,86
8/15/09,163,11,84
9/15/09,163,13,65
10/15/09,163,7,77
11/15/09,163,9,66
12/15/09,163,10,116
1/15/10,163,10,98
2/15/10,163,6,92
3/15/10,163,7,84
4/15/10,163,4,60
5/15/10,163,6,76
6/15/10,163,7,94
7/15/10,163,9,69
8/15/10,163,5,85
9/15/10,163,4,68
10/15/10,163,9,99
11/15/10,163,3,70
12/15/10,163,1,65
1/15/11,163,3,90
2/15/11,163,4,87
3/15/11,163,7,85
4/15/11,163,7,60
5/15/11,163,9,88
6/15/11,163,11,97
7/15/11,163,9,105
8/15/11,163,5,99
9/15/11,163,7,100
10/15/11,163,11,125
11/15/11,163,3,82
12/15/11,163,4,91
1/15/12,163,16,159
2/15/12,163,14,138
3/15/12,163,9,137
4/15/12,163,14,118
5/15/12,163,8,120
6/15/12,163,12,144
7/15/12,163,13,142
8/15/12,163,14,149
9/15/12,163,6,134
10/15/12,163,10,190
11/15/12,163,7,127
12/15/12,163,5,147
1/15/13,163,8,181
2/15/13,163,16,214
3/15/13,163,12,190
4/15/13,163,9,167
5/15/13,163,5,138
6/15/13,163,6,127
7/15/13,163,12,116
8/15/13,163,9,124
9/15/13,163,12,122
1/15/05,164,0,1
2/15/05,164,0,12
3/15/05,164,0,6
4/15/05,164,0,2
5/15/05,164,1,4
6/15/05,164,0,6
7/15/05,164,2,13
8/15/05,164,0,6
9/15/05,164,0,11
10/15/05,164,1,11
11/15/05,164,1,7
12/15/05,164,1,15
1/15/06,164,2,17
2/15/06,164,1,19
3/15/06,164,1,15
4/15/06,164,2,17
5/15/06,164,1,20
6/15/06,164,0,19
7/15/06,164,0,18
8/15/06,164,0,21
9/15/06,164,2,35
10/15/06,164,3,31
11/15/06,164,2,23
12/15/06,164,1,18
1/15/07,164,5,22
2/15/07,164,0,13
3/15/07,164,1,41
4/15/07,164,3,26
5/15/07,164,2,44
6/15/07,164,1,38
7/15/07,164,1,49
8/15/07,164,1,43
9/15/07,164,3,44
10/15/07,164,4,61
11/15/07,164,2,63
12/15/07,164,3,38
1/15/08,164,2,48
2/15/08,164,2,69
3/15/08,164,3,44
4/15/08,164,0,38
5/15/08,164,1,31
6/15/08,164,3,37
7/15/08,164,2,34
8/15/08,164,2,31
9/15/08,164,4,54
10/15/08,164,1,42
11/15/08,164,4,37
12/15/08,164,3,31
1/15/09,164,0,23
2/15/09,164,3,46
3/15/09,164,4,53
4/15/09,164,3,57
5/15/09,164,7,80
6/15/09,164,2,59
7/15/09,164,1,73
8/15/09,164,7,82
9/15/09,164,11,85
10/15/09,164,6,69
11/15/09,164,7,87
12/15/09,164,2,60
1/15/10,164,8,105
2/15/10,164,10,102
3/15/10,164,4,86
4/15/10,164,8,85
5/15/10,164,6,66
6/15/10,164,8,74
7/15/10,164,5,90
8/15/10,164,2,65
9/15/10,164,8,88
10/15/10,164,4,83
11/15/10,164,10,96
12/15/10,164,2,66
1/15/11,164,4,78
2/15/11,164,5,92
3/15/11,164,8,82
4/15/11,164,10,73
5/15/11,164,0,56
6/15/11,164,9,90
7/15/11,164,5,106
8/15/11,164,6,97
9/15/11,164,3,72
10/15/11,164,5,106
11/15/11,164,10,125
12/15/11,164,9,91
1/15/12,164,10,93
2/15/12,164,11,153
3/15/12,164,8,117
4/15/12,164,8,124
5/15/12,164,11,122
6/15/12,164,15,136
7/15/12,164,11,152
8/15/12,164,5,143
9/15/12,164,10,160
10/15/12,164,7,146
11/15/12,164,14,156
12/15/12,164,13,138
1/15/13,164,11,143
2/15/13,164,14,193
3/15/13,164,10,178
4/15/13,164,6,168
5/15/13,164,5,166
6/15/13,164,16,139
7/15/13,164,13,143
8/15/13,164,11,109
9/15/13,164,11,130
2/15/05,165,0,6
3/15/05,165,1,11
4/15/05,165,0,4
5/15/05,165,0,1
6/15/05,165,0,4
7/15/05,165,0,5
8/15/05,165,2,16
9/15/05,165,0,7
10/15/05,165,0,13
11/15/05,165,1,10
12/15/05,165,1,15
1/15/06,165,1,18
2/15/06,165,2,15
3/15/06,165,0,19
4/15/06,165,0,11
5/15/06,165,0,17
6/15/06,165,1,21
7/15/06,165,4,29
8/15/06,165,1,19
9/15/06,165,2,29
10/15/06,165,0,40
11/15/06,165,5,31
12/15/06,165,1,15
1/15/07,165,0,16
2/15/07,165,2,14
3/15/07,165,2,16
4/15/07,165,0,35
5/15/07,165,1,25
6/15/07,165,1,40
7/15/07,165,2,40
8/15/07,165,4,47
9/15/07,165,1,44
10/15/07,165,3,42
11/15/07,165,4,52
12/15/07,165,3,68
1/15/08,165,2,40
2/15/08,165,4,44
3/15/08,165,3,63
4/15/08,165,4,46
5/15/08,165,3,44
6/15/08,165,2,26
7/15/08,165,4,37
8/15/08,165,3,33
9/15/08,165,2,41
10/15/08,165,4,49
11/15/08,165,2,45
12/15/08,165,2,46
1/15/09,165,2,25
2/15/09,165,1,23
3/15/09,165,2,42
4/15/09,165,5,50
5/15/09,165,4,68
6/15/09,165,5,72
7/15/09,165,3,71
8/15/09,165,12,77
9/15/09,165,6,83
10/15/09,165,6,77
11/15/09,165,6,72
12/15/09,165,9,92
1/15/10,165,5,72
2/15/10,165,10,109
3/15/10,165,5,99
4/15/10,165,6,85
5/15/10,165,5,80
6/15/10,165,6,73
7/15/10,165,7,74
8/15/10,165,7,97
9/15/10,165,6,67
10/15/10,165,8,93
11/15/10,165,6,85
12/15/10,165,4,81
1/15/11,165,7,83
2/15/11,165,6,70
3/15/11,165,4,71
4/15/11,165,3,81
5/15/11,165,5,64
6/15/11,165,9,65
7/15/11,165,6,87
8/15/11,165,5,92
9/15/11,165,5,89
10/15/11,165,8,85
11/15/11,165,5,101
12/15/11,165,10,121
1/15/12,165,9,88
2/15/12,165,2,81
3/15/12,165,11,151
4/15/12,165,11,112
5/15/12,165,16,136
6/15/12,165,18,134
7/15/12,165,6,148
8/15/12,165,5,139
9/15/12,165,10,157
10/15/12,165,8,167
11/15/12,165,3,131
12/15/12,165,16,175
1/15/13,165,10,134
2/15/13,165,10,140
3/15/13,165,8,156
4/15/13,165,9,160
5/15/13,165,6,156
6/15/13,165,13,168
7/15/13,165,9,154
8/15/13,165,8,114
9/15/13,165,10,114
2/15/05,166,0,5
3/15/05,166,1,3
4/15/05,166,1,9
5/15/05,166,1,5
6/15/05,166,0,1
7/15/05,166,0,3
8/15/05,166,0,9
9/15/05,166,1,13
10/15/05,166,0,9
11/15/05,166,3,9
12/15/05,166,1,15
1/15/06,166,1,12
2/15/06,166,2,19
3/15/06,166,1,15
4/15/06,166,1,20
5/15/06,166,0,11
6/15/06,166,0,18
7/15/06,166,0,19
8/15/06,166,1,21
9/15/06,166,1,20
10/15/06,166,0,27
11/15/06,166,2,34
12/15/06,166,3,24
1/15/07,166,1,26
2/15/07,166,0,16
3/15/07,166,0,13
4/15/07,166,0,13
5/15/07,166,2,37
6/15/07,166,3,33
7/15/07,166,3,51
8/15/07,166,0,33
9/15/07,166,4,46
10/15/07,166,5,48
11/15/07,166,2,53
12/15/07,166,1,51
1/15/08,166,1,68
2/15/08,166,0,33
3/15/08,166,3,43
4/15/08,166,1,71
5/15/08,166,2,44
6/15/08,166,1,48
7/15/08,166,3,35
8/15/08,166,3,38
9/15/08,166,1,41
10/15/08,166,2,49
11/15/08,166,4,41
12/15/08,166,3,43
1/15/09,166,2,42
2/15/09,166,4,25
3/15/09,166,0,18
4/15/09,166,2,32
5/15/09,166,5,46
6/15/09,166,8,61
7/15/09,166,6,75
8/15/09,166,6,75
9/15/09,166,5,76
10/15/09,166,8,84
11/15/09,166,6,71
12/15/09,166,7,82
1/15/10,166,7,89
2/15/10,166,3,74
3/15/10,166,4,103
4/15/10,166,0,85
5/15/10,166,8,80
6/15/10,166,11,96
7/15/10,166,4,63
8/15/10,166,4,69
